gene,pu_score,rank_pctile,rank,drug_status,pu_role,furthest_stage,crossdonor_confidence,crossdonor_correlation_mean,lof.oe_ci.upper,mis.z_score,IEI,gwas_score,expected_n_regulators_residuals,zscore_Th1,zscore_Th2,zscore_Th17,zscore_Treg,polar_coef_rank_Rest,polar_coef_rank_Stim8hr,polar_coef_rank_Stim48hr,polar_rank_range,reg_burden_sig_Rest,reg_burden_sig_Stim8hr,reg_burden_sig_Stim48hr,n_sig_regulated_cytokines_Rest,n_sig_regulated_cytokines_Stim8hr,n_sig_regulated_cytokines_Stim48hr,n_sig_regulated_cytokine_receptors_Rest,n_sig_regulated_cytokine_receptors_Stim8hr,n_sig_regulated_cytokine_receptors_Stim48hr,has_cytokine
ZNF653,0.1296780034712511,0.0344067275151266,18832,non-target,unlabeled,,0.13833613146758,0.13833613146758,0.813,1.05,0,0.0,-26.204016125233995,,,,,0.3049257232212666,0.4485481406011207,0.6369109947643979,0.3319852715431313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
C11orf71,0.1296395109307886,0.0343554507230027,18833,non-target,unlabeled,,,,,-0.377,0,0.0,-1.0896191443704126,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
CNPY4,0.129607685813398,0.0343041739308788,18834,non-target,unlabeled,,,,1.46,-0.525,0,0.0,-12.904780693252084,0.5280866462182072,-1.6335733132653991,0.4070260618439109,-0.5197181644422907,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
DAPK3,0.129574268790228,0.034252897138755,18835,non-target,unlabeled,,,,1.1,0.471,0,0.0,-28.126451885860615,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
FSAF1,0.12957244294549,0.0342016203466311,18836,non-target,unlabeled,,,,1.12,0.612,0,0.0,-34.08430582114175,,,-2.3937148346253116,,0.7313004951785249,,0.1366492146596858,0.5946512805188391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
ZCCHC4,0.1295711038265434,0.0341503435545072,18837,non-target,unlabeled,,0.1692781413024172,0.1692781413024172,1.0,0.138,0,0.0,-27.590978404822533,0.6899820079676466,-1.890572598705141,-2.6860287953115813,-0.4746897046435402,0.5908261662757363,0.2812022414671421,0.7400523560209424,0.4588501145538003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
EMC2,0.1295651779704106,0.0340990667623833,18838,non-target,unlabeled,,0.2129671849233914,0.2129671849233914,0.943,-0.184,0,0.0,-36.55289136739523,0.6334072369354721,-2.2208553991674185,-1.7327646662529603,-1.1379073643427997,0.9822778212144904,0.7692307692307693,0.8759162303664921,0.2130470519837211,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,2.0,1
CBX2,0.1295113072852895,0.0340477899702594,18839,non-target,unlabeled,,,,0.867,-0.343,0,0.031596,-5.039279873560485,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
GLI4,0.1294814603936732,0.0339965131781355,18840,non-target,unlabeled,,,,1.47,-2.89,0,0.0,-12.397431333199348,0.5214473712080654,-1.2749107316133137,-0.0546539507633521,-0.1758259591926926,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
LSM1,0.1294593609185243,0.0339452363860116,18841,non-target,unlabeled,,,,1.15,0.195,0,0.0,-26.45904965555553,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
AP4E1,0.1293759585032003,0.0338939595938878,18842,non-target,unlabeled,,,,0.546,-0.193,0,0.0,-29.0146703952234,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
TM2D1,0.1292771186505883,0.0338426828017639,18843,non-target,unlabeled,,0.0105745510007455,0.0105745510007455,0.813,0.504,0,0.171453,-22.133686246678845,,,,,0.7099296325254105,0.8856342333163525,0.93848167539267,0.2285520428672595,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1
TNKS,0.1292496055251148,0.03379140600964,18844,non-target,unlabeled,,,,0.645,-0.99,0,0.102785,-18.72288105123492,0.645602590283617,-1.8262718432654248,,0.4373431118365649,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
EPPK1,0.1292431529193204,0.0337401292175161,18845,non-target,unlabeled,,,,,-1.05,0,0.135318,,0.0247963549805982,-0.6528869632269767,9.19606909323894,3.0202740349960613,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1
NKX1-2,0.1292374649583691,0.0336888524253922,18846,non-target,unlabeled,,,,1.08,-0.759,0,0.156334,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1
MRPS30,0.1291923809568492,0.0336375756332683,18847,non-target,unlabeled,,,,1.24,-1.22,0,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1
FSIP1,0.1291901605448337,0.0335862988411444,18848,non-target,unlabeled,,,,1.31,-0.157,0,0.0,-8.202747404415888,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
APOOL,0.1290923374131171,0.0335350220490206,18849,non-target,unlabeled,,,,0.842,-0.374,0,0.0,-29.48375714763601,0.6340239611282701,-0.5506948524899099,,-2.7975199619080975,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
ATP5F1D,0.1290081329450706,0.0334837452568967,18850,non-target,unlabeled,,,,1.87,-1.3,0,0.034663,-31.557394946168415,-0.2760321789837266,0.3864344039264716,,-3.3101887232506817,0.6445139431847797,0.0797249108507386,0.1560209424083769,0.5647890323340411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
MRPS28,0.1289906885880263,0.0334324684647728,18851,non-target,unlabeled,,,,1.22,-0.897,0,0.047187,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1
KLHL21,0.1289380990429637,0.0333811916726489,18852,non-target,unlabeled,,,,1.23,-0.413,0,0.0,-6.8265946538059525,-0.363040467897977,0.6762037974972053,0.1116593473730838,0.6893751303410652,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
TATDN2,0.1289233037137559,0.033329914880525,18853,non-target,unlabeled,,0.5598893769391483,0.5598893769391483,0.939,-0.678,0,0.0,-27.960127725213564,-0.7586100993793674,1.4423077802008335,,0.5110020295883192,0.4310659369298931,0.0850738665308201,0.1934554973821989,0.345992070399073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
ZNF226,0.1288628752537185,0.0332786380884011,18854,non-target,unlabeled,,,,1.04,-1.4,0,0.0,-3.5579876272399864,0.0579643552375488,-0.9326482914802438,,-0.5828850390931548,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
QTMAN,0.1288588954831915,0.0332273612962773,18855,non-target,unlabeled,,,,1.19,0.681,0,0.0,-9.282591391329468,,,-0.5433331507182424,,0.452697419859265,0.1276107997962302,0.7680628272251309,0.6404520274289007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
HOOK2,0.1287973359683338,0.0331760845041534,18856,non-target,unlabeled,,,,1.13,-0.369,0,0.0,-13.038193024512344,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
EIF1AY,0.1287826153276553,0.0331248077120295,18857,non-target,unlabeled,,,,,0.892,0,0.0,-52.419877138442416,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
FKBP14,0.1287547260674123,0.0330735309199056,18858,non-target,unlabeled,,,,1.34,-0.109,0,0.0,-9.2059805143062,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
MRPS16,0.1286096148268909,0.0330222541277817,18859,non-target,unlabeled,,0.3986446612494458,0.3986446612494458,0.957,-0.148,0,0.0,,,,,,0.0239770654156893,0.4974528782475802,0.1861256544502617,0.4734758128318909,,,,0.0,0.0,1.0,0.0,0.0,2.0,1
TTC31,0.1286039318346498,0.0329709773356578,18860,non-target,unlabeled,,,,1.21,-0.421,0,0.0,-8.017179338104834,0.0350966347401884,0.1896452628663819,0.5428371113598551,0.191799900643443,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
BAMBI,0.1285937429419931,0.032919700543534,18861,non-target,unlabeled,,,,1.26,-1.38,0,0.0,-0.8386283336898668,-0.0374772510558241,-2.3890150220160913,-2.3055135411590544,3.450168360599503,0.3359395360959082,0.455934793683138,0.6908376963350785,0.3548981602391703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
CCS,0.1285924477932545,0.0328684237514101,18862,non-target,unlabeled,,0.3722665163025682,0.3722665163025682,1.21,0.735,0,0.037394,-19.612390428415505,,,,,0.1811310919989575,0.8555781966377993,0.6403141361256545,0.6744471046388418,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,1.0,1
ATG9B,0.1285054002973166,0.0328171469592862,18863,non-target,unlabeled,,,,1.18,-1.32,0,0.0,-9.062977013806448,,,2.4034933053476606,,0.582225697159239,0.250127356087621,0.2434554973821989,0.3387701997770401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
CHMP2B,0.128386838560177,0.0327658701671623,18864,non-target,unlabeled,,,,1.05,-0.236,0,0.160901,-12.921793393581714,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
URM1,0.1283830438446195,0.0327145933750384,18865,non-target,unlabeled,,0.5759907141009234,0.5759907141009234,1.03,0.0437,0,0.0,-33.007497138441806,,,,,0.8649986968986187,0.9169638308711155,0.7892670157068062,0.1276968151643093,0.0,0.0,0.0,2.0,2.0,0.0,1.0,2.0,0.0,1
MUC16,0.1283825019920113,0.0326633165829145,18866,non-target,unlabeled,,,,0.81,-8.21,0,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1
BAIAP2L2,0.1283562861535014,0.0326120397907906,18867,non-target,unlabeled,,,,1.32,-1.48,0,0.043865,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1
PLAA,0.1283441055942364,0.0325607629986668,18868,non-target,unlabeled,,,,0.726,0.713,0,0.073808,-38.00730730036732,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
MRPS5,0.1282286391808436,0.0325094862065429,18869,non-target,unlabeled,,0.3187943605251562,0.3187943605251562,0.717,-0.444,0,0.0,,,,,,0.6455564242898097,0.8181355068772287,0.7424083769633508,0.1725790825874189,,,,0.0,0.0,1.0,0.0,0.0,0.0,1
NLRP2,0.1281930218417632,0.032458209414419,18870,non-target,unlabeled,,,,1.29,-1.93,0,0.0,-40.58431185438478,1.0154239480895526,-1.2667027300938294,0.7287019447268112,2.371339129348521,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
MOB1B,0.1281909079380749,0.0324069326222951,18871,non-target,unlabeled,,,,1.14,0.439,0,0.0,-14.745040237615171,,,,,0.1529841021631482,0.5934793683138054,0.1670157068062827,0.4404952661506572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
YOD1,0.1281256735781017,0.0323556558301712,18872,non-target,unlabeled,,,,1.07,0.689,0,0.0,-30.380177738305814,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
PLPP6,0.1281218880097273,0.0323043790380473,18873,non-target,unlabeled,,,,1.47,-2.47,0,0.039741,-5.132801418364427,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
ZNF41,0.1281045365601013,0.0322531022459234,18874,non-target,unlabeled,,,,1.28,1.11,0,0.0,-28.67443596746715,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
MOK,0.128101079819762,0.0322018254537996,18875,non-target,unlabeled,,,,1.35,0.172,0,0.0,-21.342192090017676,-0.1334702356461379,-1.817793670011968,,-0.269448564282817,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
LILRA1,0.1280962794004934,0.0321505486616757,18876,non-target,unlabeled,,,,1.25,-0.832,0,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1
HMG20B,0.1280789187535493,0.0320992718695518,18877,non-target,unlabeled,,,,0.811,-0.344,0,0.0,-10.380650767960782,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
UNKL,0.1279466814337632,0.0320479950774279,18878,non-target,unlabeled,,,,0.954,-1.49,0,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1
SLC4A1AP,0.1279010985906307,0.031996718285304,18879,non-target,unlabeled,,0.3950047158986861,0.3950047158986861,0.879,0.467,0,0.0,-43.06613073945713,,,,,0.9770654156893406,0.9699439633214468,0.998952879581152,0.0290089162597051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
PNPLA2,0.1278958201673127,0.0319454414931801,18880,non-target,unlabeled,,,,0.966,-1.13,0,0.0,-13.129995019226408,,,1.5818813253008357,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
SAR1B,0.1278839863347586,0.0318941647010563,18881,non-target,unlabeled,,,,1.22,1.03,0,0.0,-31.10189361727481,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
WRAP73,0.1278331362915159,0.0318428879089324,18882,non-target,unlabeled,,,,1.15,0.279,0,0.0,-31.648356139401923,,,-1.8404624098633384,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
ATPSCKMT,0.1277850118394081,0.0317916111168085,18883,non-target,unlabeled,,,,1.39,-0.312,0,0.0,-15.815545237341263,,,,,,0.5155374426897605,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
CEP131,0.1277626027281467,0.0317403343246846,18884,non-target,unlabeled,,,,0.855,0.045,0,0.0,-20.285807404390734,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
CD177,0.1275990872046886,0.0316890575325607,18885,non-target,unlabeled,,,,1.39,-1.77,0,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1
COQ9,0.127557549492589,0.0316377807404368,18886,non-target,unlabeled,,,,1.1,0.181,0,0.070596,-28.94818735028967,,,-1.4183386297189553,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
GSTO2,0.127415161712218,0.0315865039483129,18887,non-target,unlabeled,,0.5447470296353949,0.5447470296353949,1.15,-0.00475,0,0.0,-9.434997148289808,,,,,0.7302580140734949,0.6510443199184921,0.9049738219895288,0.2539295020710367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
ZNF611,0.1273899063163874,0.0315352271561891,18888,non-target,unlabeled,,,,1.34,-0.48,0,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1
XRCC1,0.1273888641911925,0.0314839503640652,18889,non-target,unlabeled,,,,0.787,0.454,0,0.0,-23.476786075157595,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
GCC1,0.1273875407913188,0.0314326735719413,18890,non-target,unlabeled,,,,0.76,0.876,0,0.0,-26.755107105310874,,,,,0.8610893927547563,0.6423841059602649,0.7109947643979058,0.2187052867944914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
GAA,0.1273380478471517,0.0313813967798174,18891,in trial,trial_heldout,Phase 3,,,1.01,-0.528,0,0.0,6.290985889732515,,,-0.1859902123793169,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
RPE,0.1273142705963115,0.0313301199876935,18892,non-target,unlabeled,,0.3922102445259169,0.3922102445259169,0.99,1.35,0,0.0,-39.91264167994944,-0.6398597237180546,0.9545108277620572,,-1.07121311688292,0.2335157675267135,0.4989811512990321,0.8340314136125655,0.6005156460858521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
TRAPPC13,0.1272944660325135,0.0312788431955696,18893,non-target,unlabeled,,0.7772958359836708,0.7772958359836708,0.944,1.97,0,0.037538,-36.40957334160357,,,,,0.508209538702111,0.3555781966377992,0.8863874345549738,0.5308092379171746,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
TBXA2R,0.1272644205577671,0.0312275664034458,18894,in trial,trial_heldout,Phase 3,,,1.48,-0.281,0,0.0,6.799238726195445,0.1173293198337673,-3.033967189768352,2.1172595192761,-4.398304454500603,0.0813135261923377,0.7165053489556801,0.7769633507853403,0.6956498245930026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
ZNF263,0.1272533088162237,0.0311762896113219,18895,non-target,unlabeled,,,,0.985,-0.252,0,0.0,-12.916622391382075,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
TSPYL1,0.127226695838647,0.031125012819198,18896,non-target,unlabeled,,0.6902813441115804,0.6902813441115804,1.21,0.166,0,0.172132,-9.642381666883672,0.0140466931068412,1.0034128242599905,,0.9043033925413806,0.5611154547823821,0.564951604686704,0.9172774869109948,0.3561620321286126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
MIS18BP1,0.1272111823688251,0.0310737360270741,18897,non-target,unlabeled,,,,0.754,-0.706,0,0.0,-22.231022057723155,,,,,,,,,0.0,0.0,0.0,,,,,,,0
PRB1,0.1271973540108216,0.0310224592349502,18898,non-target,unlabeled,,,,1.32,-1.25,0,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1
FAM184B,0.1271776593092716,0.0309711824428263,18899,non-target,unlabeled,,,,0.956,-0.599,0,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1
SCAF1,0.1271636412117858,0.0309199056507024,18900,non-target,unlabeled,,,,0.421,-0.206,0,0.086278,-45.11779908457593,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
DYM,0.1271417275762435,0.0308686288585786,18901,non-target,unlabeled,,,,1.01,0.821,0,0.07226,-34.07353444385589,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
DYNLT2,0.1271359159396245,0.0308173520664547,18902,non-target,unlabeled,,,,1.39,-0.321,0,0.054708,-7.802284264980263,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
GANC,0.1271104731308627,0.0307660752743308,18903,non-target,unlabeled,,,,1.1,-0.58,0,0.0,-12.675376476341112,,,-2.192033191320205,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
PEF1,0.1270971138068695,0.0307147984822069,18904,non-target,unlabeled,,,,0.796,0.156,0,0.0,-28.52914948799865,,,-1.5480942113366216,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
EGR4,0.1270815306156873,0.030663521690083,18905,non-target,unlabeled,,,,1.24,-0.629,0,0.0,,0.2691515565944921,0.9359193318777452,-1.0062437073183783,1.0829382110893402,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1
NDUFB9,0.127078274525702,0.0306122448979591,18906,in trial,trial_heldout,Phase 3,0.640831180892529,0.640831180892529,1.12,0.625,0,0.0,-27.18662249567358,,,,,0.7857701329163409,0.118950585838003,0.0973821989528795,0.6883879339634614,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
VHL,0.1270210224084365,0.0305609681058353,18907,non-target,unlabeled,,0.7645765278930802,0.7645765278930802,0.885,-0.88,0,0.447214,-25.193085257364796,0.5832474574086284,0.1903909183028327,,-0.0856848744992053,0.3531404743289028,0.7463066734589914,0.4646596858638743,0.3931661991300886,0.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,1
NBPF14,0.1270150197479798,0.0305096913137114,18908,non-target,unlabeled,,,,1.34,-1.91,0,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1
CEP135,0.1270039429079101,0.0304584145215875,18909,non-target,unlabeled,,0.4135839958600442,0.4135839958600442,1.04,-0.0914,0,0.0,-10.05077034499503,,,,,0.2139692468074016,0.0514518593988792,0.4913612565445026,0.4399093971456234,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
DNAJC27,0.1270038205750134,0.0304071377294636,18910,non-target,unlabeled,,,,1.11,-0.198,0,0.096255,-17.511567529614073,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
ZNF556,0.1269760089154219,0.0303558609373397,18911,non-target,unlabeled,,,,1.33,-1.2,0,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1
HBM,0.1269108712749213,0.0303045841452158,18912,non-target,unlabeled,,,,1.23,-0.567,0,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1
EPS15,0.1268565621620147,0.0302533073530919,18913,non-target,unlabeled,,,,0.77,-0.0296,0,0.0,-25.368141286266734,0.5725820175731977,-2.979800340111713,,-0.5646240085004952,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
BHLHE23,0.1268341707495542,0.0302020305609681,18914,non-target,unlabeled,,,,,-0.459,0,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1
FOXK2,0.1268043641287546,0.0301507537688442,18915,non-target,unlabeled,,,,0.633,-0.586,0,0.288927,-34.62549769443133,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
FAAP100,0.1267916220381404,0.0300994769767203,18916,non-target,unlabeled,,,,0.894,0.391,0,0.0,-22.22835807234506,,,-1.1351513570387788,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
ZIC4,0.126789105930631,0.0300482001845964,18917,non-target,unlabeled,,,,0.801,-0.887,0,0.279808,,,,,,0.9583007557988013,0.7381558838512481,0.8534031413612565,0.2201448719475531,,,,0.0,1.0,0.0,2.0,0.0,0.0,1
CANT1,0.1267675894635672,0.0299969233924725,18918,non-target,unlabeled,,,,1.2,0.809,0,0.036878,-30.613934275130163,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
LSMEM1,0.1267642429486144,0.0299456466003486,18919,non-target,unlabeled,,-0.332170038281747,-0.332170038281747,1.5,0.0641,0,0.0,-9.482502341964263,,,,,0.2606202762574928,0.7791645440652063,0.5929319371727748,0.5185442678077135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
CHRNE,0.1267544063184545,0.0298943698082247,18920,non-target,unlabeled,,,,1.28,-1.69,0,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1
HACL1,0.1266876256300343,0.0298430930161009,18921,non-target,unlabeled,,,,1.06,-0.132,0,0.0,-19.96474964604433,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
KIF20B,0.126644375057995,0.029791816223977,18922,non-target,unlabeled,,,,0.913,-0.923,0,0.19303,-3.90808509522887,,,-2.288570325321777,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
IQCE,0.1266424129670015,0.0297405394318531,18923,non-target,unlabeled,,,,1.4,-1.87,0,0.0,-10.186123478663268,-0.129351891762779,-1.7627361429931887,2.780887111001676,0.3942059618486814,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
TRIM59,0.1266333653281132,0.0296892626397292,18924,non-target,unlabeled,,,,0.679,-0.153,0,0.093238,-26.33818396184937,-0.7212267363681308,-0.3274679766399239,-0.110598901064425,0.5812701146349245,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
CKAP2,0.1265364572101709,0.0296379858476053,18925,non-target,unlabeled,,0.3142047407603809,0.3142047407603809,1.01,-0.191,0,0.0,-2.9247278179490053,,,-0.2300718394208917,,0.4691164972634871,0.6561385634233317,0.8903141361256545,0.4211976388621674,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1
GPX7,0.1265347766030074,0.0295867090554814,18926,non-target,unlabeled,,,,1.28,-0.0182,0,0.0,-17.374140975474656,,,2.9404401690539683,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
FGFRL1,0.1264954031906043,0.0295354322633576,18927,non-target,unlabeled,,,,0.916,-0.492,0,0.0,-10.0568483817079,-0.7188045394693868,-3.776389929771163,-0.1394004523072775,-0.2612478113945574,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
ZNF491,0.1264092562226008,0.0294841554712337,18928,non-target,unlabeled,,,,0.904,-0.505,0,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1
SPON2,0.1264077959024361,0.0294328786791098,18929,non-target,unlabeled,,,,1.44,-1.71,0,0.0,-3.279387646158348,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
RIMOC1,0.1263379675149917,0.0293816018869859,18930,non-target,unlabeled,,,,0.79,0.553,0,0.146899,-22.434864037607024,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
ALKBH1,0.1262599846849284,0.029330325094862,18931,non-target,unlabeled,,,,1.14,0.14,0,0.0,-33.90812799886863,,,-2.2608710250401094,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
PHKG2,0.1262471462999071,0.0292790483027381,18932,non-target,unlabeled,,,,0.863,0.901,0,0.0,-34.2797282647916,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
COMMD9,0.1262357417971659,0.0292277715106142,18933,non-target,unlabeled,,,,1.34,0.254,0,0.168824,-16.55565475073261,,,,,0.8803752931978108,0.8369842078451349,0.8416230366492147,0.0433910853526758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
OPRM1,0.1261983194202184,0.0291764947184904,18934,in trial,trial_heldout,Phase 3,0.4289685642131358,0.4289685642131358,1.17,-0.47,0,0.070854,,,,,,0.7544956997654417,0.4409067753438614,0.668848167539267,0.3135889244215803,,,,0.0,0.0,0.0,0.0,0.0,0.0,1
GAN,0.126196018391356,0.0291252179263665,18935,non-target,unlabeled,,,,0.856,-2.43,0,0.0,-7.495546500513302,,,-2.1736645445818263,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
BTNL9,0.126026234210436,0.0290739411342426,18936,non-target,unlabeled,,,,1.26,-0.858,0,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1
MYF5,0.1260214180362467,0.0290226643421187,18937,non-target,unlabeled,,,,1.3,-0.521,0,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1
TRGJP1,0.1260003829564975,0.0289713875499948,18938,non-target,unlabeled,,,,,-1.1,0,0.0,-17.29378610033285,,,,,,,,,0.0,0.0,0.0,,,,,,,0
CDX4,0.1259652498229664,0.0289201107578709,18939,non-target,unlabeled,,,,1.29,-0.542,0,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1
PPM1N,0.1258658606069858,0.0288688339657471,18940,non-target,unlabeled,,,,1.43,-0.717,0,0.0,-4.23337630977698,,,2.915753897696173,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
